codigo,descripcion,id_grupo_cie10,tipo,eliminado
Z91.1,HISTORIA PERSONAL DE INCUMPLIMIENTO DEL RÉGIMEN O TRATAMIENTO MÉDICO,21,CONTROL,0
Z91.2,HISTORIA PERSONAL DE HIGIENE PERSONAL DEFICIENTE,21,CONTROL,0
Z91.3,HISTORIA PERSONAL DE CICLO SUEÑO-VIGILIA NO SALUDABLE,21,CONTROL,0
Z91.4,"HISTORIA PERSONAL DE TRAUMA PSICOLÓGICO, NO CLASIFICADO EN OTRA PARTE",21,CONTROL,0
Z91.5,HISTORIA PERSONAL DE LESIÓN AUTOINFLIGIDA INTENCIONALMENTE,21,CONTROL,0
Z91.6,HISTORIA PERSONAL DE OTRO TRAUMA FÍSICO,21,CONTROL,0
Z91.8,"HISTORIA PERSONAL DE OTROS FACTORES DE RIESGO, NO CLASIFICADOS EN OTRA PARTE",21,CONTROL,0
Z92,HISTORIA PERSONAL DE TRATAMIENTO MÉDICO,21,CONTROL,0
Z92.0,HISTORIA PERSONAL DE ANTICONCEPCIÓN,21,CONTROL,0
Z92.1,HISTORIA PERSONAL DE USO (PRESENTE) DE ANTICOAGULANTES POR LARGO TIEMPO,21,CONTROL,0
Z92.2,HISTORIA PERSONAL DE USO (PRESENTE) DE OTROS MEDICAMENTOS POR LARGO TIEMPO,21,CONTROL,0
Z92.3,HISTORIA PERSONAL DE IRRADIACIÓN,21,CONTROL,0
Z92.4,"HISTORIA PERSONAL DE CIRUGÍA MAYOR, NO CLASIFICADA EN OTRA PARTE",21,CONTROL,0
Z92.5,HISTORIA PERSONAL DE MEDIDAS DE REHABILITACIÓN,21,CONTROL,0
Z92.8,HISTORIA PERSONAL DE OTROS TRATAMIENTOS MÉDICOS,21,CONTROL,0
Z92.9,HISTORIA PERSONAL DE TRATAMIENTO MÉDICO NO ESPECIFICADO,21,CONTROL,0
Z93,ABERTURAS ARTIFICIALES,21,CONTROL,0
Z93.0,TRAQUEOSTOMÍA,21,CONTROL,0
Z93.1,GASTROSTOMÍA,21,CONTROL,0
Z93.2,ILEOSTOMÍA,21,CONTROL,0
Z93.3,COLOSTOMÍA,21,CONTROL,0
Z93.4,OTROS ORIFICIOS ARTIFICIALES DEL TUBO GASTROINTESTINAL,21,CONTROL,0
Z93.5,CISTOSTOMÍA,21,CONTROL,0
Z93.6,OTROS ORIFICIOS ARTIFICIALES DE LAS VÍAS URINARIAS,21,CONTROL,0
Z93.8,OTRAS ABERTURAS ARTIFICIALES,21,CONTROL,0
Z93.9,"ABERTURA ARTIFICIAL, NO ESPECIFICADA",21,CONTROL,0
Z94,ORGANOS Y TEJIDOS TRASPLANTADOS,21,CONTROL,0
Z94.0,TRASPLANTE DE RIÑÓN,21,CONTROL,0
Z94.1,TRASPLANTE DE CORAZÓN,21,CONTROL,0
Z94.2,TRASPLANTE DE PULMÓN,21,CONTROL,0
Z94.3,TRASPLANTE DE CORAZÓN Y PULMONES,21,CONTROL,0
Z94.4,TRASPLANTE DE HÍGADO,21,CONTROL,0
Z94.5,TRASPLANTE DE PIEL,21,CONTROL,0
Z94.6,TRASPLANTE DE HUESO,21,CONTROL,0
Z94.8,OTROS ÓRGANOS Y TEJIDOS TRASPLANTADOS,21,CONTROL,0
Z94.9,ORGANO O TEJIDO TRASPLANTADO NO ESPECIFICADO,21,CONTROL,0
Z95,PRESENCIA DE IMPLANTES E INJERTOS CARDIOVASCULARES,21,CONTROL,0
Z95.0,PRESENCIA DE MARCAPASO CARDÍACO,21,CONTROL,0
Z95.1,PRESENCIA DE DERIVACIÓN AORTOCORONARIA,21,CONTROL,0
Z95.2,PRESENCIA DE VÁLVULA CARDÍACA PROTÉSICA,21,CONTROL,0
Z95.3,PRESENCIA DE VÁLVULA CARDÍACA XENOGÉNICA,21,CONTROL,0
Z95.4,PRESENCIA DE OTROS REEMPLAZOS DE VÁLVULA CARDÍACA,21,CONTROL,0
Z95.5,"PRESENCIA DE ANGIOPLASTIA, INJERTOS Y PRÓTESIS CORONARIAS",21,CONTROL,0
Z95.8,PRESENCIA DE OTROS INJERTOS Y PRÓTESIS CARDIOVASCULARES,21,CONTROL,0
Z95.9,PRESENCIA DE INJERTOS E IMPLANTES CARDIOVASCULARES NO ESPECIFICADOS,21,CONTROL,0
Z96,PRESENCIA DE OTROS IMPLANTES FUNCIONALES,21,CONTROL,0
Z96.0,PRESENCIA DE IMPLANTE UROGENITAL,21,CONTROL,0
Z96.1,PRESENCIA DE LENTES INTRAOCULARES,21,CONTROL,0
Z96.2,PRESENCIA DE IMPLANTES ÓTICOS Y AUDITIVOS,21,CONTROL,0
Z96.3,PRESENCIA DE LARINGE ARTIFICIAL,21,CONTROL,0
Z96.4,PRESENCIA DE IMPLANTES ENDOCRINOS,21,CONTROL,0
Z96.5,PRESENCIA DE IMPLANTES DE RAÍZ DE DIENTE Y DE MANDÍBULA,21,CONTROL,0
Z96.6,PRESENCIA DE IMPLANTE ORTOPÉDICO ARTICULAR,21,CONTROL,0
Z96.7,PRESENCIA DE OTROS IMPLANTES DE TENDONES Y HUESOS,21,CONTROL,0
Z96.8,PRESENCIA DE OTROS IMPLANTES FUNCIONALES ESPECIFICADOS,21,CONTROL,0
Z96.9,PRESENCIA DE IMPLANTES FUNCIONALES NO ESPECIFICADOS,21,CONTROL,0
Z97,PRESENCIA DE OTROS DISPOSITIVOS,21,CONTROL,0
Z97.0,PRESENCIA DE OJO ARTIFICIAL,21,CONTROL,0
Z97.1,PRESENCIA DE MIEMBRO ARTIFICIAL (COMPLETO) (PARCIAL),21,CONTROL,0
Z97.2,PRESENCIA DE DISPOSITIVO PROTÉSICO DENTAL (COMPLETO) (PARCIAL),21,CONTROL,0
Z97.3,PRESENCIA DE ANTEOJOS Y LENTES DE CONTACTO,21,CONTROL,0
Z97.4,PRESENCIA DE AUDÍFONO EXTERNO,21,CONTROL,0
Z97.5,PRESENCIA DE DISPOSITIVO ANTICONCEPTIVO (INTRAUTERINO),21,CONTROL,0
Z97.8,PRESENCIA DE OTROS DISPOSITIVOS ESPECIFICADOS,21,CONTROL,0
Z98,OTROS ESTADOS POSTQUIRÚRGICOS,21,CONTROL,0
Z98.0,ESTADO DE DERIVACIÓN INTESTINAL O ANASTOMOSIS,21,CONTROL,0
Z98.1,ESTADO DE ARTRODESIS,21,CONTROL,0
Z98.2,PRESENCIA DE DISPOSITIVO PARA DRENAJE DE LÍQUIDO CEFALORRAQUÍDEO,21,CONTROL,0
Z98.8,OTROS ESTADOS POSTQUIRÚRGICOS ESPECIFICADOS,21,CONTROL,0
Z99,"DEPENDENCIA DE MÁQUINAS Y DISPOSITIVOS CAPACITANTES, NO CLASIFICADA EN OTRA PARTE",21,CONTROL,0
Z99.0,DEPENDENCIA DE ASPIRADOR,21,CONTROL,0
Z99.1,DEPENDENCIA DE RESPIRADOR,21,CONTROL,0
Z99.2,DEPENDENCIA DE DIÁLISIS RENAL,21,CONTROL,0
Z99.3,DEPENDENCIA DE SILLA DE RUEDAS,21,CONTROL,0
Z99.8,DEPENDENCIA DE OTRAS MÁQUINAS Y DISPOSITIVOS CAPACITANTES,21,CONTROL,0
Z99.9,"DEPENDENCIA DE MÁQUINA Y DISPOSITIVO CAPACITANTE, NO ESPECIFICADA",21,CONTROL,0
Z52.4,DONANTE DE RIÑÓN,21,CONTROL,0
Z52.5,DONANTE DE CÓRNEA,21,CONTROL,0
Z52.6,DONANTE DE HÍGADO,21,CONTROL,0
Z52.7,DONANTE DE CORAZÓN,21,CONTROL,0
Z52.8,DONANTE DE OTROS ÓRGANOS O TEJIDOS,21,CONTROL,0
Z52.9,DONANTE DE ÓRGANO O TEJIDO NO ESPECIFICADO,21,CONTROL,0
Z53,PERSONA EN CONTACTO CON LOS SERVICIOS DE SALUD PARA PROCEDIMIENTOS ESPECÍFICOS NO REALIZADOS,21,CONTROL,0
Z53.0,PROCEDIMIENTO NO REALIZADO POR CONTRAINDICACIÓN,21,CONTROL,0
Z53.1,"PROCEDIMIENTO NO REALIZADO POR DECISIÓN DEL PACIENTE, POR RAZONES DE CREENCIA O PRESIÓN DE GRUPO",21,CONTROL,0
Z53.2,"PROCEDIMIENTO NO REALIZADO POR DECISIÓN DEL PACIENTE, POR OTRAS RAZONES Y LAS NO ESPECIFICADAS",21,CONTROL,0
Z53.8,PROCEDIMIENTO NO REALIZADO POR OTRAS RAZONES,21,CONTROL,0
Z53.9,PROCEDIMIENTO NO REALIZADO POR RAZÓN NO ESPECIFICADA,21,CONTROL,0
Z54,CONVALECENCIA,21,CONTROL,0
Z54.0,CONVALECENCIA CONSECUTIVA A CIRUGÍA,21,CONTROL,0
Z54.1,CONVALECENCIA CONSECUTIVA A RADIOTERAPIA,21,CONTROL,0
Z54.2,CONVALECENCIA CONSECUTIVA A QUIMIOTERAPIA,21,CONTROL,0
Z54.3,CONVALECENCIA CONSECUTIVA A PSICOTERAPIA,21,CONTROL,0
Z54.4,CONVALECENCIA CONSECUTIVA A TRATAMIENTO DE FRACTURA,21,CONTROL,0
Z54.7,CONVALECENCIA CONSECUTIVA A TRATAMIENTO COMBINADO,21,CONTROL,0
Z54.8,CONVALECENCIA CONSECUTIVA A OTROS TRATAMIENTOS,21,CONTROL,0
Z54.9,CONVALECENCIA CONSECUTIVA A TRATAMIENTO NO ESPECIFICADO,21,CONTROL,0
Z55,PROBLEMAS RELACIONADOS CON LA EDUCACIÓN Y LA ALFABETIZACIÓN,21,CONTROL,0
Z55.0,PROBLEMAS RELACIONADOS CON EL ANALFABETISMO O BAJO NIVEL DE INSTRUCCIÓN,21,CONTROL,0
Z55.1,PROBLEMAS RELACIONADOS CON LA EDUCACIÓN NO DISPONIBLE O INACCESIBLE,21,CONTROL,0
Z55.2,PROBLEMAS RELACIONADOS CON LA FALLA EN LOS EXÁMENES,21,CONTROL,0
Z55.3,PROBLEMAS RELACIONADOS CON EL BAJO RENDIMIENTO ESCOLAR,21,CONTROL,0
Z55.4,PROBLEMAS RELACIONADOS CON LA INADAPTACIÓN EDUCACIONAL Y DESAVENENCIAS CON MAESTROS Y COMPAÑEROS,21,CONTROL,0
Z55.8,OTROS PROBLEMAS RELACIONADOS CON LA EDUCACIÓN Y LA ALFABETIZACIÓN,21,CONTROL,0
Z55.9,PROBLEMA NO ESPECIFICADO RELACIONADO CON LA EDUCACIÓN Y LA ALFABETIZACIÓN,21,CONTROL,0
Z56,PROBLEMAS RELACIONADOS CON EL EMPLEO Y EL DESEMPLEO,21,CONTROL,0
Z56.0,"PROBLEMAS RELACIONADOS CON EL DESEMPLEO, NO ESPECIFICADOS",21,CONTROL,0
Z56.1,PROBLEMAS RELACIONADOS CON EL CAMBIO DE EMPLEO,21,CONTROL,0
Z56.2,PROBLEMAS RELACIONADOS CON AMENAZA DE PÉRDIDA DEL EMPLEO,21,CONTROL,0
Z56.3,PROBLEMAS RELACIONADOS CON HORARIO ESTRESANTE DE TRABAJO,21,CONTROL,0
Z56.4,PROBLEMAS RELACIONADOS CON DESAVENENCIAS CON EL JEFE Y LOS COMPAÑEROS DE TRABAJO,21,CONTROL,0
Z56.5,PROBLEMAS RELACIONADOS CON EL TRABAJO INCOMPATIBLE,21,CONTROL,0
Z56.6,OTROS PROBLEMAS DE TENSIÓN FÍSICA O MENTAL RELACIONADAS CON EL TRABAJO,21,CONTROL,0
Z56.7,OTROS PROBLEMAS Y LOS NO ESPECIFICADOS RELACIONADOS CON EL EMPLEO,21,CONTROL,0
Z57,EXPOSICIÓN A FACTORES DE RIESGO OCUPACIONAL,21,CONTROL,0
Z57.0,EXPOSICIÓN OCUPACIONAL AL RUIDO,21,CONTROL,0
Z57.1,EXPOSICIÓN OCUPACIONAL A LA RADIACIÓN,21,CONTROL,0
Z57.2,EXPOSICIÓN OCUPACIONAL AL POLVO,21,CONTROL,0
Z57.3,EXPOSICIÓN OCUPACIONAL A OTRO CONTAMINANTE DEL AIRE,21,CONTROL,0
Z57.4,EXPOSICIÓN OCUPACIONAL A AGENTES TÓXICOS EN AGRICULTURA,21,CONTROL,0
Z57.5,EXPOSICIÓN OCUPACIONAL A AGENTES TÓXICOS EN OTRAS INDUSTRIAS,21,CONTROL,0
Z57.6,EXPOSICIÓN OCUPACIONAL A TEMPERATURA EXTREMA,21,CONTROL,0
Z57.7,EXPOSICIÓN OCUPACIONAL A LA VIBRACIÓN,21,CONTROL,0
Z57.8,EXPOSICIÓN OCUPACIONAL A OTROS FACTORES DE RIESGO,21,CONTROL,0
Z57.9,EXPOSICIÓN OCUPACIONAL A FACTOR DE RIESGO NO ESPECIFICADO,21,CONTROL,0
Z58,PROBLEMAS RELACIONADOS CON EL AMBIENTE FÍSICO,21,CONTROL,0
Z58.0,EXPOSICIÓN AL RUIDO,21,CONTROL,0
Z58.1,EXPOSICIÓN AL AIRE CONTAMINADO,21,CONTROL,0
Z58.2,EXPOSICIÓN AL AGUA CONTAMINADA,21,CONTROL,0
Z58.3,EXPOSICIÓN AL SUELO CONTAMINADO,21,CONTROL,0
Z58.4,EXPOSICIÓN A LA RADIACIÓN,21,CONTROL,0
Z58.5,EXPOSICIÓN A OTRAS CONTAMINACIONES DEL AMBIENTE FÍSICO,21,CONTROL,0
Z58.6,SUMINISTRO INADECUADO DE AGUA POTABLE,21,CONTROL,0
Z58.8,OTROS PROBLEMAS RELACIONADOS CON EL AMBIENTE FÍSICO,21,CONTROL,0
Z58.9,PROBLEMA NO ESPECIFICADO RELACIONADO CON EL AMBIENTE FÍSICO,21,CONTROL,0
Z59,PROBLEMAS RELACIONADOS CON LA VIVIENDA Y LAS CIRCUNSTANCIAS ECONÓMICAS,21,CONTROL,0
Z59.0,PROBLEMAS RELACIONADOS CON LA FALTA DE VIVIENDA,21,CONTROL,0
Z59.1,PROBLEMAS RELACIONADOS CON VIVIENDA INADECUADA,21,CONTROL,0
Z59.2,PROBLEMAS CASEROS Y CON VECINOS E INQUILINOS,21,CONTROL,0
Z59.3,PROBLEMAS RELACIONADOS CON PERSONA QUE RESIDE EN UNA INSTITUCIÓN,21,CONTROL,0
Z59.4,PROBLEMAS RELACIONADOS CON LA FALTA DE ALIMENTOS ADECUADOS,21,CONTROL,0
Z59.5,PROBLEMAS RELACIONADOS CON POBREZA EXTREMA,21,CONTROL,0
Z59.6,PROBLEMAS RELACIONADOS CON BAJOS INGRESOS,21,CONTROL,0
Z59.7,PROBLEMAS RELACIONADOS CON SEGURIDAD SOCIAL Y SOSTENIMIENTO INSUFICIENTES PARA EL BIENESTAR,21,CONTROL,0
Z59.8,OTROS PROBLEMAS RELACIONADOS CON LA VIVIENDA Y LAS CIRCUNSTANCIAS ECONÓMICAS,21,CONTROL,0
Z59.9,PROBLEMAS NO ESPECIFICADOS RELACIONADOS CON LA VIVIENDA Y LAS CIRCUNSTANCIAS ECONÓMICAS,21,CONTROL,0
Z60,PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL,21,CONTROL,0
Z60.0,PROBLEMAS RELACIONADOS CON EL AJUSTE A LAS TRANSICIONES DEL CICLO VITAL,21,CONTROL,0
Z60.1,PROBLEMAS RELACIONADOS CON SITUACIÓN FAMILIAR ATÍPICA,21,CONTROL,0
Z60.2,PROBLEMAS RELACIONADOS CON PERSONA QUE VIVE SOLA,21,CONTROL,0
Z60.3,PROBLEMAS RELACIONADOS CON LA ADAPTACIÓN CULTURAL,21,CONTROL,0
Z60.4,PROBLEMAS RELACIONADOS CON EXCLUSIÓN Y RECHAZO SOCIAL,21,CONTROL,0
Z60.5,PROBLEMAS RELACIONADOS CON LA DISCRIMINACIÓN Y PERSECUCIÓN PERCIBIDAS,21,CONTROL,0
Z60.8,OTROS PROBLEMAS RELACIONADOS CON EL AMBIENTE SOCIAL,21,CONTROL,0
Z60.9,PROBLEMA NO ESPECIFICADO RELACIONADO CON EL AMBIENTE SOCIAL,21,CONTROL,0
Z61,PROBLEMAS RELACIONADOS CON HECHOS NEGATIVOS EN LA NIÑEZ,21,CONTROL,0
Z61.0,PROBLEMAS RELACIONADOS CON LA PÉRDIDA DE RELACIÓN AFECTIVA EN LA INFANCIA,21,CONTROL,0
Z61.1,PROBLEMAS RELACIONADOS CON EL ALEJAMIENTO DEL HOGAR EN LA INFANCIA,21,CONTROL,0
Z61.2,PROBLEMAS RELACIONADOS CON ALTERACIÓN EN EL PATRÓN DE LA RELACIÓN  FAMILIAR EN LA INFANCIA,21,CONTROL,0
Z61.3,PROBLEMAS RELACIONADOS CON EVENTOS QUE LLEVARON A LA PÉRDIDA DE LA AUTOESTIMA EN LA INFANCIA,21,CONTROL,0
Z61.4,PROBLEMAS RELACIONADOS CON EL ABUSO SEXUAL DEL NIÑO POR PERSONA DENTRO DEL GRUPO DE APOYO PRIMARIO,21,CONTROL,0
Z61.5,PROBLEMAS RELACIONADOS CON EL ABUSO SEXUAL DEL NIÑO POR PERSONA AJENA AL GRUPO DE APOYO PRIMARIO,21,CONTROL,0
Z61.6,PROBLEMAS RELACIONADOS CON ABUSO FÍSICO DEL NIÑO,21,CONTROL,0
Z61.7,PROBLEMAS RELACIONADOS CON EXPERIENCIAS PERSONALES ATEMORIZANTES EN LA INFANCIA,21,CONTROL,0
Z61.8,PROBLEMAS RELACIONADOS CON OTRAS EXPERIENCIAS NEGATIVAS EN LA INFANCIA,21,CONTROL,0
Z61.9,PROBLEMAS RELACIONADOS CON EXPERIENCIA NEGATIVA NO ESPECIFICADA EN LA INFANCIA,21,CONTROL,0
Z62,OTROS PROBLEMAS RELACIONADOS CON LA CRIANZA DEL NIÑO,21,CONTROL,0
Z62.0,PROBLEMAS RELACIONADOS CON LA SUPERVISIÓN O EL CONTROL INADECUADOS DE LOS PADRES,21,CONTROL,0
Z62.1,PROBLEMAS RELACIONADOS CON LA SOBREPROTECCIÓN DE LOS PADRES,21,CONTROL,0
Z62.2,PROBLEMAS RELACIONADOS CON LA CRIANZA EN INSTITUCIÓN,21,CONTROL,0
Z62.3,PROBLEMAS RELACIONADOS CON HOSTILIDAD Y REPROBACIÓN AL NIÑO,21,CONTROL,0
Z62.4,PROBLEMAS RELACIONADOS CON EL ABANDONO EMOCIONAL DEL NIÑO,21,CONTROL,0
Z62.5,OTROS PROBLEMAS RELACIONADOS CON NEGLIGENCIA EN LA CRIANZA DEL NIÑO,21,CONTROL,0
Z62.6,PROBLEMAS RELACIONADOS CON PRESIONES INAPROPIADAS DE LOS PADRES Y OTRAS ANORMALIDADES EN LA CALIDAD DE LA CRIANZA,21,CONTROL,0
Z62.8,OTROS PROBLEMAS ESPECIFICADOS Y RELACIONADOS CON LA CRIANZA DEL NIÑO,21,CONTROL,0
Z62.9,PROBLEMA NO ESPECIFICADO RELACIONADO CON LA CRIANZA DEL NIÑO,21,CONTROL,0
Z63,"OTROS PROBLEMAS RELACIONADOS CON EL GRUPO PRIMARIO DE APOYO, INCLUSIVE CIRCUNSTANCIAS FAMILIARES",21,CONTROL,0
Z63.0,PROBLEMAS EN LA RELACIÓN ENTRE ESPOSOS O PAREJA,21,CONTROL,0
Z63.1,PROBLEMAS EN LA RELACIÓN CON LOS PADRES Y LOS FAMILIARES POLÍTICOS,21,CONTROL,0
Z63.2,PROBLEMAS RELACIONADOS CON EL APOYO FAMILIAR INADECUADO,21,CONTROL,0
Z63.3,PROBLEMAS RELACIONADOS CON LA AUSENCIA DE UN MIEMBRO DE LA FAMILIA,21,CONTROL,0
Z63.4,PROBLEMAS RELACIONADOS CON LA DESAPARICIÓN O MUERTE DE UN MIEMBRO DE LA FAMILIA,21,CONTROL,0
Z63.5,PROBLEMAS RELACIONADOS CON LA RUPTURA FAMILIAR POR SEPARACIÓN O DIVORCIO,21,CONTROL,0
Z63.6,"PROBLEMAS RELACIONADOS CON FAMILIAR DEPENDIENTE, NECESITADO DE CUIDADO EN LA CASA",21,CONTROL,0
Z63.7,PROBLEMAS RELACIONADOS CON OTROS HECHOS ESTRESANTES QUE AFECTAN A LA FAMILIA Y AL HOGAR,21,CONTROL,0
Z63.8,OTROS PROBLEMAS ESPECIFICADOS RELACIONADOS CON EL GRUPO PRIMARIO DE APOYO,21,CONTROL,0
Z63.9,PROBLEMA NO ESPECIFICADO RELACIONADO CON EL GRUPO PRIMARIO DE APOYO,21,CONTROL,0
Z64,PROBLEMAS RELACIONADOS CON CIERTAS CIRCUNSTANCIAS PSICOSOCIALES,21,CONTROL,0
Z64.0,PROBLEMAS RELACIONADOS CON EMBARAZO NO DESEADO,21,CONTROL,0
Z64.1,PROBLEMAS RELACIONADOS CON LA MULTIPARIDAD,21,CONTROL,0
Z64.2,"PROBLEMAS RELACIONADOS CON LA SOLICITUD O ACEPTACIÓN DE INTERVENCIONES FÍSICAS, NUTRICIONALES Y QUÍMICAS, CONOCIENDO SU RIESGO Y PELIGRO",21,CONTROL,0
Z64.3,"PROBLEMAS RELACIONADOS CON LA SOLICITUD O ACEPTACIÓN DE INTERVENCIONES PSICOLÓGICAS O DE LA CONDUCTA, CONOCIENDO SU RIESGO Y PELIGRO",21,CONTROL,0
Z64.4,PROBLEMAS RELACIONADOS CON EL DESACUERDO CON CONSEJEROS,21,CONTROL,0
Z65,PROBLEMAS RELACIONADOS CON OTRAS CIRCUNSTANCIAS PSICOSOCIALES,21,CONTROL,0
Z65.0,PROBLEMAS RELACIONADOS CON CULPABILIDAD EN PROCEDIMIENTOS CIVILES O CRIMINALES SIN PRISIÓN,21,CONTROL,0
Z65.1,PROBLEMAS RELACIONADOS CON PRISIÓN Y OTRO ENCARCELAMIENTO,21,CONTROL,0
Z65.2,PROBLEMAS RELACIONADOS CON LA LIBERACIÓN DE LA PRISIÓN,21,CONTROL,0
Z65.3,PROBLEMAS RELACIONADOS CON OTRAS CIRCUNSTANCIAS LEGALES,21,CONTROL,0
Z65.4,PROBLEMAS RELACIONADOS CON VÍCTIMA DE CRIMEN O TERRORISMO,21,CONTROL,0
Z65.5,"PROBLEMAS RELACIONADOS CON LA EXPOSICIÓN A DESASTRE, GUERRA U OTRAS HOSTILIDADES",21,CONTROL,0
Z65.8,OTROS PROBLEMAS ESPECIFICADOS RELACIONADOS CON CIRCUNSTANCIAS PSICOSOCIALES,21,CONTROL,0
Z65.9,PROBLEMAS RELACIONADOS CON CIRCUNSTANCIAS PSICOSOCIALES NO ESPECIFICADAS,21,CONTROL,0
Z70,"CONSULTA RELACIONADA CON ACTITUD, CONDUCTA U ORIENTACIÓN SEXUAL",21,CONTROL,0
Z70.0,CONSULTA RELACIONADA CON LA ACTITUD SEXUAL,21,CONTROL,0
Z70.1,CONSULTA RELACIONADA CON LA ORIENTACIÓN Y CONDUCTA SEXUAL DEL PACIENTE,21,CONTROL,0
Z70.2,CONSULTA RELACIONADA CON LA ORIENTACIÓN Y CONDUCTA SEXUAL DE UNA TERCERA PERSONA,21,CONTROL,0
Z70.3,"CONSULTA RELACIONADA CON PREOCUPACIONES COMBINADAS SOBRE LA ACTITUD, LA CONDUCTA Y LA ORIENTACIÓN SEXUALES",21,CONTROL,0
Z70.8,OTRAS CONSULTAS SEXUALES ESPECÍFICAS,21,CONTROL,0
Z70.9,"CONSULTA SEXUAL, NO ESPECIFICADA",21,CONTROL,0
Z76.9,PERSONAS EN CONTACTO CON LOS SERVICIOS DE SALUD EN CIRCUNSTANCIAS NO ESPECIFICADAS,21,CONTROL,0
Z71,"PERSONAS EN CONTACTO CON LOS SERVICIOS DE SALUD POR OTRAS CONSULTAS Y CONSEJOS MÉDICOS, NO CLASIFICADOS EN OTRA PARTE",21,CONTROL,0
Z71.0,PERSONA QUE CONSULTA EN NOMBRE DE OTRA PERSONA,21,CONTROL,0
Z71.1,"PERSONA QUE TEME ESTAR ENFERMA, A QUIEN NO SE HACE DIAGNÓSTICO",21,CONTROL,0
Z71.2,PERSONA QUE CONSULTA PARA LA EXPLICACIÓN DE HALLAZGOS DE INVESTIGACIÓN,21,CONTROL,0
Z71.3,CONSULTA PARA INSTRUCCIÓN Y VIGILANCIA DE LA DIETA,21,CONTROL,0
Z71.4,CONSULTA PARA ASESORÍA Y VIGILANCIA POR ABUSO DE ALCOHOL,21,CONTROL,0
Z71.5,CONSULTA PARA ASESORÍA Y VIGILANCIA POR ABUSO DE DROGAS,21,CONTROL,0
Z71.6,CONSULTA PARA ASESORÍA POR ABUSO DE TABACO,21,CONTROL,0
Z71.7,CONSULTA PARA ASESORÍA SOBRE EL VIRUS DE LA INMUNODEFICIENCIA HUMANA [VIH],21,CONTROL,0
Z71.8,OTRAS CONSULTAS ESPECIFICADAS,21,CONTROL,0
Z71.9,"CONSULTA, NO ESPECIFICADA",21,CONTROL,0
Z72,PROBLEMAS RELACIONADOS CON EL ESTILO DE VIDA,21,CONTROL,0
Z72.0,PROBLEMAS RELACIONADOS CON EL USO DEL TABACO,21,CONTROL,0
Z72.1,PROBLEMAS RELACIONADOS CON EL USO DEL ALCOHOL,21,CONTROL,0
Z72.2,PROBLEMAS RELACIONADOS CON EL USO DE DROGAS,21,CONTROL,0
Z72.3,PROBLEMAS RELACIONADOS CON LA FALTA DE EJERCICIO FÍSICO,21,CONTROL,0
Z72.4,PROBLEMAS RELACIONADOS CON LA DIETA Y HÁBITOS ALIMENTARIOS INAPROPIADOS,21,CONTROL,0
Z72.5,PROBLEMAS RELACIONADOS CON LA CONDUCTA SEXUAL DE ALTO RIESGO,21,CONTROL,0
Z72.6,PROBLEMAS RELACIONADOS CON EL JUEGO Y LAS APUESTAS,21,CONTROL,0
Z72.8,OTROS PROBLEMAS RELACIONADOS CON EL ESTILO DE VIDA,21,CONTROL,0
Z72.9,PROBLEMA NO ESPECIFICADO RELACIONADO CON EL ESTILO DE VIDA,21,CONTROL,0
Z73,PROBLEMAS RELACIONADOS CON DIFICULTADES CON EL MODO DE VIDA,21,CONTROL,0
Z73.0,PROBLEMAS RELACIONADOS CON LA ENFERMEDAD CONSUNTIVA,21,CONTROL,0
Z73.1,PROBLEMAS RELACIONADOS CON LA ACENTUACIÓN DE RASGOS DE LA PERSONALIDAD,21,CONTROL,0
Z73.2,PROBLEMAS RELACIONADOS CON LA FALTA DE RELAJACIÓN Y DESCANSO,21,CONTROL,0
Z73.3,"PROBLEMAS RELACIONADOS CON EL ESTRÉS, NO CLASIFICADOS EN OTRA PARTE",21,CONTROL,0
Z73.4,"PROBLEMAS RELACIONADOS CON HABILIDADES SOCIALES INADECUADAS, NO CLASIFICADOS EN OTRA PARTE",21,CONTROL,0
Z73.5,"PROBLEMAS RELACIONADOS CON EL CONFLICTO DEL ROL SOCIAL, NO CLASIFICADOS EN OTRA PARTE",21,CONTROL,0
Z73.6,PROBLEMAS RELACIONADOS CON LA LIMITACIÓN DE LAS ACTIVIDADES DEBIDO A DISCAPACIDAD,21,CONTROL,0
Z73.8,OTROS PROBLEMAS RELACIONADOS CON DIFICULTADES CON EL MODO DE VIDA,21,CONTROL,0
Z73.9,PROBLEMAS NO ESPECIFICADOS RELACIONADOS CON DIFICULTADES CON EL MODO DE VIDA,21,CONTROL,0
Z74,PROBLEMAS RELACIONADOS CON DEPENDENCIA DEL PRESTADOR DE SERVICIOS,21,CONTROL,0
Z74.0,PROBLEMAS RELACIONADOS CON MOVILIDAD REDUCIDA,21,CONTROL,0
Z74.1,PROBLEMAS RELACIONADOS CON LA NECESIDAD DE AYUDA PARA EL CUIDADO PERSONAL,21,CONTROL,0
Z74.2,PROBLEMAS RELACIONADOS CON LA NECESIDAD DE ASISTENCIA DOMICILIARIA Y QUE NINGÚN OTRO MIEMBRO DEL HOGAR PUEDE PROPORCIONAR,21,CONTROL,0
Z74.3,PROBLEMAS RELACIONADOS CON LA NECESIDAD DE SUPERVISIÓN CONTINUA,21,CONTROL,0
Z74.8,OTROS PROBLEMAS RELACIONADOS CON DEPENDENCIA DEL PRESTADOR DE SERVICIOS,21,CONTROL,0
